order_id,user_id,product_id,quantity,unit_price,line_total,status,createdAt,order_totalAmount
d73c173e4ac3cfdb9ecc404c,e55daabe2a80999178ca91ba,c92d2bc1e3db0b1d67cd4aa8,1,129127.81,129127.81,Delivered,2026-05-11T10:59:51.139310,129127.81
6d91611117e2f4c7a5d6ba9c,cd7a29b3c3594ebccac23b03,07143fd39edb65911cff43ab,1,137670.55,137670.55,Processing,2026-06-24T10:59:51.139342,635003.04
6d91611117e2f4c7a5d6ba9c,cd7a29b3c3594ebccac23b03,de343f0cd5a51edea8e0d852,3,125910.09,377730.27,Processing,2026-06-24T10:59:51.139342,635003.04
6d91611117e2f4c7a5d6ba9c,cd7a29b3c3594ebccac23b03,e3efaea6adec0a4b8ad00a6c,2,6877.31,13754.62,Processing,2026-06-24T10:59:51.139342,635003.04
6d91611117e2f4c7a5d6ba9c,cd7a29b3c3594ebccac23b03,cfbac174dda9ee7c92eea793,1,105847.6,105847.6,Processing,2026-06-24T10:59:51.139342,635003.04
6e9acbc8ef7da83f4d6f4b10,1c5c8bdcad8ade1aa4b3b60d,27e0dc0a0c1bcd37a7c1b68f,1,66835.8,66835.8,Delivered,2026-04-08T10:59:51.139381,66835.8
517fc0b6af4a1234fb5d15ba,5e5fa570fc4a7ef4e2a02e69,8aeebf8fee195df11f0e740f,3,61033.36,183100.08,Delivered,2026-05-08T10:59:51.139412,470369.18
517fc0b6af4a1234fb5d15ba,5e5fa570fc4a7ef4e2a02e69,bbb5b5bf7dcf59e5feeb8ccb,2,37786.95,75573.9,Delivered,2026-05-08T10:59:51.139412,470369.18
517fc0b6af4a1234fb5d15ba,5e5fa570fc4a7ef4e2a02e69,cfbac174dda9ee7c92eea793,2,105847.6,211695.2,Delivered,2026-05-08T10:59:51.139412,470369.18
fcf9f6a108a3fdd7ba8b7aea,4c56f81555bf038be7d7ff2f,3a9cbf53967cbdb9c45df73e,2,34170.77,68341.54,Delivered,2026-04-03T10:59:51.139447,68341.54
b8d1c3204ede3e69fd710eb0,cdcee608326e7bd6a232a26d,cf09c49be8e479caabeefa89,1,89136.79,89136.79,Processing,2026-06-09T10:59:51.139477,485584.94
b8d1c3204ede3e69fd710eb0,cdcee608326e7bd6a232a26d,ad4ae88db117daebccdff903,3,36240.88,108722.64,Processing,2026-06-09T10:59:51.139477,485584.94
b8d1c3204ede3e69fd710eb0,cdcee608326e7bd6a232a26d,66bdaadc2e1c70573fbadd53,2,63480.2,126960.4,Processing,2026-06-09T10:59:51.139477,485584.94
b8d1c3204ede3e69fd710eb0,cdcee608326e7bd6a232a26d,bac15324c16f6add2ebd2ac5,3,53588.37,160765.11,Processing,2026-06-09T10:59:51.139477,485584.94
7dc9ee9d84bb51e038af9cfd,bb1c7ea8371ef299d1fc391e,de343f0cd5a51edea8e0d852,2,125910.09,251820.18,Delivered,2026-06-18T10:59:51.139521,699199.89
7dc9ee9d84bb51e038af9cfd,bb1c7ea8371ef299d1fc391e,27e0dc0a0c1bcd37a7c1b68f,2,66835.8,133671.6,Delivered,2026-06-18T10:59:51.139521,699199.89
7dc9ee9d84bb51e038af9cfd,bb1c7ea8371ef299d1fc391e,ff082b6d3983f8eeb561df4a,2,107378.16,214756.32,Delivered,2026-06-18T10:59:51.139521,699199.89
7dc9ee9d84bb51e038af9cfd,bb1c7ea8371ef299d1fc391e,dfbd1d7ac39bd48cbbf7ac5e,3,32983.93,98951.79,Delivered,2026-06-18T10:59:51.139521,699199.89
fad1ab96d659e95b54f9acaf,e9327d9efadeda1d87faf22d,db9e77aab2a5782fcfdafce9,2,146908.21,293816.42,Shipped,2026-04-30T10:59:51.139560,316536.82
fad1ab96d659e95b54f9acaf,e9327d9efadeda1d87faf22d,ab67be4753abafeb6f8dbeea,2,11360.2,22720.4,Shipped,2026-04-30T10:59:51.139560,316536.82
c6dacc072abc1d1deaa9162c,f9c95cafbd305ca6b3aee9ec,fba7f58fd6da2f1ef8beabfa,3,61370.94,184112.82,Processing,2026-05-04T10:59:51.140194,300660.63
c6dacc072abc1d1deaa9162c,f9c95cafbd305ca6b3aee9ec,c6f2ee32ffed24dad04fed7e,1,116547.81,116547.81,Processing,2026-05-04T10:59:51.140194,300660.63
40c2cad85f2f910ea24a3b4b,1c5c8bdcad8ade1aa4b3b60d,5fd5a9f533e66effcde124b2,2,107887.22,215774.44,Delivered,2026-04-01T10:59:51.140391,215774.44
0fbb264c49964abfc7ac81f2,aeebdb00811ccaa2beddb1f2,bd340fbfaae76ecfc8d7cc51,2,147424.18,294848.36,Shipped,2026-06-27T10:59:51.140498,793462.77
0fbb264c49964abfc7ac81f2,aeebdb00811ccaa2beddb1f2,ff082b6d3983f8eeb561df4a,1,107378.16,107378.16,Shipped,2026-06-27T10:59:51.140498,793462.77
0fbb264c49964abfc7ac81f2,aeebdb00811ccaa2beddb1f2,75eb3b2ca1f7fef64d3a1550,2,146142.23,292284.46,Shipped,2026-06-27T10:59:51.140498,793462.77
0fbb264c49964abfc7ac81f2,aeebdb00811ccaa2beddb1f2,dfbd1d7ac39bd48cbbf7ac5e,3,32983.93,98951.79,Shipped,2026-06-27T10:59:51.140498,793462.77
d8bd8f4a5d2cffcb2bbccbfc,3d5d6aabc1ead8cef6efe12c,c7eb7d349bd0cfae84b77a4e,1,146480.75,146480.75,Delivered,2026-06-13T10:59:51.140599,178843.23
d8bd8f4a5d2cffcb2bbccbfc,3d5d6aabc1ead8cef6efe12c,9570cdc5de5aba862efe6bfd,3,4245.28,12735.84,Delivered,2026-06-13T10:59:51.140599,178843.23
d8bd8f4a5d2cffcb2bbccbfc,3d5d6aabc1ead8cef6efe12c,0abdb99d1c614cacf43dad7f,1,19626.64,19626.64,Delivered,2026-06-13T10:59:51.140599,178843.23
4bc1cde2f84af8bbdb47b2fa,b8beec99bfbc59dca5d6c73e,71a2771abcc71abe01936303,2,38024.97,76049.94,Processing,2026-06-23T10:59:51.140699,76049.94
c6cff02264f879469a8b7b2a,bd28da24bd06dba167a35cba,27e0dc0a0c1bcd37a7c1b68f,2,66835.8,133671.6,Delivered,2026-06-18T10:59:51.140775,716184.33
c6cff02264f879469a8b7b2a,bd28da24bd06dba167a35cba,edfffdbc6e51c4b5eac7a56b,2,111954.66,223909.32,Delivered,2026-06-18T10:59:51.140775,716184.33
c6cff02264f879469a8b7b2a,bd28da24bd06dba167a35cba,db9e77aab2a5782fcfdafce9,1,146908.21,146908.21,Delivered,2026-06-18T10:59:51.140775,716184.33
c6cff02264f879469a8b7b2a,bd28da24bd06dba167a35cba,cfbac174dda9ee7c92eea793,2,105847.6,211695.2,Delivered,2026-06-18T10:59:51.140775,716184.33
92f843b83b64aac7c1ef867b,81ddb8633f3b921fbfb590ce,5fd5a9f533e66effcde124b2,1,107887.22,107887.22,Delivered,2026-06-09T10:59:51.140873,281873.78
92f843b83b64aac7c1ef867b,81ddb8633f3b921fbfb590ce,d9eb6d98640a621aace39001,3,13438.32,40314.96,Delivered,2026-06-09T10:59:51.140873,281873.78
92f843b83b64aac7c1ef867b,81ddb8633f3b921fbfb590ce,27e0dc0a0c1bcd37a7c1b68f,2,66835.8,133671.6,Delivered,2026-06-09T10:59:51.140873,281873.78
2ee74146dc90accd33c1b285,a14bc6d580cafbd80ba4cbb7,3adbbf9fa52521fbe5e71b4c,1,140383.39,140383.39,Delivered,2026-04-21T10:59:51.140984,140383.39
360e43a4edeaa55e927fcbea,d8cd2ac41f00cff1c8632dab,edfffdbc6e51c4b5eac7a56b,1,111954.66,111954.66,Processing,2026-05-17T10:59:51.141059,111954.66
fac64071cbcf4a8129e31ac7,e0e84879c65d91fc7dbd0e1c,c7eb7d349bd0cfae84b77a4e,3,146480.75,439442.25,Cancelled,2026-06-27T10:59:51.141127,1424301.26
fac64071cbcf4a8129e31ac7,e0e84879c65d91fc7dbd0e1c,c92d2bc1e3db0b1d67cd4aa8,3,129127.81,387383.43,Cancelled,2026-06-27T10:59:51.141127,1424301.26
fac64071cbcf4a8129e31ac7,e0e84879c65d91fc7dbd0e1c,07143fd39edb65911cff43ab,2,137670.55,275341.1,Cancelled,2026-06-27T10:59:51.141127,1424301.26
fac64071cbcf4a8129e31ac7,e0e84879c65d91fc7dbd0e1c,ff082b6d3983f8eeb561df4a,3,107378.16,322134.48,Cancelled,2026-06-27T10:59:51.141127,1424301.26
daedc2bce76c6349cee89816,cb9dcbb3cc2e6cbf77702dfa,5fd5a9f533e66effcde124b2,2,107887.22,215774.44,Delivered,2026-06-13T10:59:51.141205,215774.44
adf5612de54ba71f154b8e65,d6659c1da0f6e6ff21c49aa5,8aeebf8fee195df11f0e740f,2,61033.36,122066.72,Delivered,2026-06-12T10:59:51.141312,122066.72
f15b427f6fabd1e1ded737d7,daddcc66a44badd30b89e69e,edfffdbc6e51c4b5eac7a56b,2,111954.66,223909.32,Delivered,2026-04-05T10:59:51.141424,223909.32
eaafcac0511b6fdc84505393,d7ff32df50f081c9ac3c3cae,c0399c79f7a9ae190d99e443,3,50907.23,152721.69,Processing,2026-04-16T10:59:51.141470,152721.69
284e9f191369bc43fad1cf3d,c5ccfe4fb0fdeecff56eda30,bbb5b5bf7dcf59e5feeb8ccb,1,37786.95,37786.95,Delivered,2026-05-03T10:59:51.141506,37786.95
2fc509bb1ee1c0b0cbd7b6ab,fb146bf43e4c5bebe83e544e,6dcdac18dad6f28568eadb56,2,39320.85,78641.7,Delivered,2026-04-02T10:59:51.141538,78641.7
c8481d637eedcd07d62cd1ba,eaa2405eae1cd3cc9e4af26b,e85c6dad6406b2ca72bd1fad,1,26348.51,26348.51,Delivered,2026-05-15T10:59:51.141569,115485.3
c8481d637eedcd07d62cd1ba,eaa2405eae1cd3cc9e4af26b,cf09c49be8e479caabeefa89,1,89136.79,89136.79,Delivered,2026-05-15T10:59:51.141569,115485.3
0f1bfec319eefe70b27cdf24,eefa45a29d2de803fadb7ca9,ab011fd9e124af56ebd76a8f,3,54259.34,162778.02,Delivered,2026-04-13T10:59:51.141613,274513.06
0f1bfec319eefe70b27cdf24,eefa45a29d2de803fadb7ca9,0abdb99d1c614cacf43dad7f,2,19626.64,39253.28,Delivered,2026-04-13T10:59:51.141613,274513.06
0f1bfec319eefe70b27cdf24,eefa45a29d2de803fadb7ca9,ad4ae88db117daebccdff903,2,36240.88,72481.76,Delivered,2026-04-13T10:59:51.141613,274513.06
46e6b2ce92cad8ff51fbcc9d,81ddb8633f3b921fbfb590ce,e3efaea6adec0a4b8ad00a6c,2,6877.31,13754.62,Delivered,2026-05-05T10:59:51.141658,524605.4
46e6b2ce92cad8ff51fbcc9d,81ddb8633f3b921fbfb590ce,c6f2ee32ffed24dad04fed7e,2,116547.81,233095.62,Delivered,2026-05-05T10:59:51.141658,524605.4
46e6b2ce92cad8ff51fbcc9d,81ddb8633f3b921fbfb590ce,ce2cdfcdf4314a1e14f4292e,2,138877.58,277755.16,Delivered,2026-05-05T10:59:51.141658,524605.4
bfdeb0bfddec9c0d5457cfff,ddafa6a35ee159c9ddaa8bb1,c9e847eded96ce852aa3c4a2,1,6214.37,6214.37,Delivered,2026-04-25T10:59:51.141697,668778.19
bfdeb0bfddec9c0d5457cfff,ddafa6a35ee159c9ddaa8bb1,07143fd39edb65911cff43ab,2,137670.55,275341.1,Delivered,2026-04-25T10:59:51.141697,668778.19
bfdeb0bfddec9c0d5457cfff,ddafa6a35ee159c9ddaa8bb1,734f5afcaa4ffeb3eebc91f3,3,106795.64,320386.92,Delivered,2026-04-25T10:59:51.141697,668778.19
bfdeb0bfddec9c0d5457cfff,ddafa6a35ee159c9ddaa8bb1,27e0dc0a0c1bcd37a7c1b68f,1,66835.8,66835.8,Delivered,2026-04-25T10:59:51.141697,668778.19
b2252a70e9c3f66b45718aca,eefa45a29d2de803fadb7ca9,66bdaadc2e1c70573fbadd53,3,63480.2,190440.6,Pending,2026-05-01T10:59:51.141737,190440.6
17bede81afc2bcefe175b1de,cbbcf6c07212e1d39c1c8acd,734f5afcaa4ffeb3eebc91f3,3,106795.64,320386.92,Delivered,2026-04-12T10:59:51.141775,320386.92
0ec19b6c59fed95e9f7c4e3e,a4a715ebce08bc6c34d82e12,3adbbf9fa52521fbe5e71b4c,2,140383.39,280766.78,Delivered,2026-06-09T10:59:51.141807,548177.15
0ec19b6c59fed95e9f7c4e3e,a4a715ebce08bc6c34d82e12,cf09c49be8e479caabeefa89,3,89136.79,267410.37,Delivered,2026-06-09T10:59:51.141807,548177.15
bb3cdb023d3aba4c68ffd1c4,cbae5fde9fd3a52422bd1cce,873fca79ad54c1fc4765ccc5,3,28941.73,86825.19,Delivered,2026-06-26T10:59:51.141855,232967.42
bb3cdb023d3aba4c68ffd1c4,cbae5fde9fd3a52422bd1cce,75eb3b2ca1f7fef64d3a1550,1,146142.23,146142.23,Delivered,2026-06-26T10:59:51.141855,232967.42
34ee11ff1c9acd3beb81eaef,c516cd8013beaffab812babc,ab011fd9e124af56ebd76a8f,3,54259.34,162778.02,Delivered,2026-05-24T10:59:51.141895,727008.18
34ee11ff1c9acd3beb81eaef,c516cd8013beaffab812babc,07143fd39edb65911cff43ab,3,137670.55,413011.65,Delivered,2026-05-24T10:59:51.141895,727008.18
34ee11ff1c9acd3beb81eaef,c516cd8013beaffab812babc,df29b8fdb8fb8b3e142eee5a,2,12654.21,25308.42,Delivered,2026-05-24T10:59:51.141895,727008.18
34ee11ff1c9acd3beb81eaef,c516cd8013beaffab812babc,de343f0cd5a51edea8e0d852,1,125910.09,125910.09,Delivered,2026-05-24T10:59:51.141895,727008.18
fb1b968eba020b3c2c1fdf0e,a4a715ebce08bc6c34d82e12,8aeebf8fee195df11f0e740f,2,61033.36,122066.72,Delivered,2026-05-07T10:59:51.141934,209453.64
fb1b968eba020b3c2c1fdf0e,a4a715ebce08bc6c34d82e12,e08b01e21b55868dbebb94bd,2,43693.46,87386.92,Delivered,2026-05-07T10:59:51.141934,209453.64
a334b7cdd6a6ca8afafe8ee4,aeebdb00811ccaa2beddb1f2,07143fd39edb65911cff43ab,2,137670.55,275341.1,Delivered,2026-05-23T10:59:51.141966,275341.1
d12afe6d614ceab4ed1405ee,be4b36a99fc6e05c9f70c504,ecd0726f8aecbe5b9b4aa0d1,1,146336.03,146336.03,Delivered,2026-05-02T10:59:51.141996,146336.03
f1b61fbf0a6fbfdeb1011e0f,eaa2405eae1cd3cc9e4af26b,d6e774ff67cda1dbeee95488,1,127231.16,127231.16,Delivered,2026-05-24T10:59:51.142026,127231.16
ef22fea1ea084613f6fd39a1,48e982af4dea1ae7feacca2c,ecd0726f8aecbe5b9b4aa0d1,2,146336.03,292672.06,Shipped,2026-05-17T10:59:51.142056,397294.81
ef22fea1ea084613f6fd39a1,48e982af4dea1ae7feacca2c,bbb5b5bf7dcf59e5feeb8ccb,1,37786.95,37786.95,Shipped,2026-05-17T10:59:51.142056,397294.81
ef22fea1ea084613f6fd39a1,48e982af4dea1ae7feacca2c,27e0dc0a0c1bcd37a7c1b68f,1,66835.8,66835.8,Shipped,2026-05-17T10:59:51.142056,397294.81
badd6db8f270da6db2ad28f4,54b0dafcbe8e94ca1d56a3ae,e08b01e21b55868dbebb94bd,3,43693.46,131080.38,Delivered,2026-04-12T10:59:51.142092,424673.8
badd6db8f270da6db2ad28f4,54b0dafcbe8e94ca1d56a3ae,6c1dfc011cae928efdebfd0a,2,146796.71,293593.42,Delivered,2026-04-12T10:59:51.142092,424673.8
d2ae4aa393c1b8f3a7dff523,54b0dafcbe8e94ca1d56a3ae,d9eb6d98640a621aace39001,1,13438.32,13438.32,Delivered,2026-04-14T10:59:51.142124,228194.64
d2ae4aa393c1b8f3a7dff523,54b0dafcbe8e94ca1d56a3ae,ff082b6d3983f8eeb561df4a,2,107378.16,214756.32,Delivered,2026-04-14T10:59:51.142124,228194.64
fcfbe191a3a8db4dc2bb1cf4,08f93e7b4c36eaf02c5e98c9,5fd5a9f533e66effcde124b2,1,107887.22,107887.22,Cancelled,2026-05-29T10:59:51.142157,342182.35
fcfbe191a3a8db4dc2bb1cf4,08f93e7b4c36eaf02c5e98c9,db9e77aab2a5782fcfdafce9,1,146908.21,146908.21,Cancelled,2026-05-29T10:59:51.142157,342182.35
fcfbe191a3a8db4dc2bb1cf4,08f93e7b4c36eaf02c5e98c9,e08b01e21b55868dbebb94bd,2,43693.46,87386.92,Cancelled,2026-05-29T10:59:51.142157,342182.35
746c0024eedbcbdf3d0fbeef,cc34efd64ef284c82eb0fb2d,cfbac174dda9ee7c92eea793,2,105847.6,211695.2,Delivered,2026-06-09T10:59:51.142192,211695.2
7a8ae60aadddebff6fed3f3d,d8cd2ac41f00cff1c8632dab,ab67be4753abafeb6f8dbeea,3,11360.2,34080.6,Processing,2026-05-10T10:59:51.142222,171260.34
7a8ae60aadddebff6fed3f3d,d8cd2ac41f00cff1c8632dab,c6f2ee32ffed24dad04fed7e,1,116547.81,116547.81,Processing,2026-05-10T10:59:51.142222,171260.34
7a8ae60aadddebff6fed3f3d,d8cd2ac41f00cff1c8632dab,e3efaea6adec0a4b8ad00a6c,3,6877.31,20631.93,Processing,2026-05-10T10:59:51.142222,171260.34
53b76ad5d8dc982bdfc3cc81,08f93e7b4c36eaf02c5e98c9,0abdb99d1c614cacf43dad7f,1,19626.64,19626.64,Shipped,2026-05-18T10:59:51.142257,319119.56
53b76ad5d8dc982bdfc3cc81,08f93e7b4c36eaf02c5e98c9,b0aff4ccf47c4ae76a17b570,2,149746.46,299492.92,Shipped,2026-05-18T10:59:51.142257,319119.56
e44e4cbbaddc71e4f1e38eba,b118ad2ed2c732e6432e7fb5,734f5afcaa4ffeb3eebc91f3,2,106795.64,213591.28,Delivered,2026-05-13T10:59:51.142294,787157.55
e44e4cbbaddc71e4f1e38eba,b118ad2ed2c732e6432e7fb5,ad4ae88db117daebccdff903,3,36240.88,108722.64,Delivered,2026-05-13T10:59:51.142294,787157.55
e44e4cbbaddc71e4f1e38eba,b118ad2ed2c732e6432e7fb5,3adbbf9fa52521fbe5e71b4c,3,140383.39,421150.17,Delivered,2026-05-13T10:59:51.142294,787157.55
e44e4cbbaddc71e4f1e38eba,b118ad2ed2c732e6432e7fb5,e08b01e21b55868dbebb94bd,1,43693.46,43693.46,Delivered,2026-05-13T10:59:51.142294,787157.55
d0c9d43e27d770c2e49aca7c,3d5d6aabc1ead8cef6efe12c,53cedad67a2f7d2cb84cce94,1,140824.29,140824.29,Shipped,2026-05-02T10:59:51.142333,542468.29
d0c9d43e27d770c2e49aca7c,3d5d6aabc1ead8cef6efe12c,bd340fbfaae76ecfc8d7cc51,2,147424.18,294848.36,Shipped,2026-05-02T10:59:51.142333,542468.29
d0c9d43e27d770c2e49aca7c,3d5d6aabc1ead8cef6efe12c,734f5afcaa4ffeb3eebc91f3,1,106795.64,106795.64,Shipped,2026-05-02T10:59:51.142333,542468.29
93c8b14addbebaec76e89bec,aeebdb00811ccaa2beddb1f2,e85c6dad6406b2ca72bd1fad,2,26348.51,52697.02,Pending,2026-04-30T10:59:51.142374,52697.02
b0abcab7c9d9e8c1de67cee7,0dee0fdea1d1ccdf5c58a42e,b0aff4ccf47c4ae76a17b570,3,149746.46,449239.38,Delivered,2026-05-10T10:59:51.142405,884997.09
b0abcab7c9d9e8c1de67cee7,0dee0fdea1d1ccdf5c58a42e,6dcdac18dad6f28568eadb56,1,39320.85,39320.85,Delivered,2026-05-10T10:59:51.142405,884997.09
b0abcab7c9d9e8c1de67cee7,0dee0fdea1d1ccdf5c58a42e,734f5afcaa4ffeb3eebc91f3,3,106795.64,320386.92,Delivered,2026-05-10T10:59:51.142405,884997.09
b0abcab7c9d9e8c1de67cee7,0dee0fdea1d1ccdf5c58a42e,71a2771abcc71abe01936303,2,38024.97,76049.94,Delivered,2026-05-10T10:59:51.142405,884997.09
0d122b1eb61ede1cd1efddb1,bd28da24bd06dba167a35cba,53cedad67a2f7d2cb84cce94,1,140824.29,140824.29,Cancelled,2026-04-17T10:59:51.143145,167172.8
0d122b1eb61ede1cd1efddb1,bd28da24bd06dba167a35cba,e85c6dad6406b2ca72bd1fad,1,26348.51,26348.51,Cancelled,2026-04-17T10:59:51.143145,167172.8
cdf092bdafb7df7efbed3be4,68ecbb91cd71dcaaa0cd4a71,dfbd1d7ac39bd48cbbf7ac5e,3,32983.93,98951.79,Delivered,2026-05-11T10:59:51.143547,350771.97
cdf092bdafb7df7efbed3be4,68ecbb91cd71dcaaa0cd4a71,de343f0cd5a51edea8e0d852,2,125910.09,251820.18,Delivered,2026-05-11T10:59:51.143547,350771.97
45f9a7ae9addd2a61cc3cfb8,799cf18117fc9937600bca6b,dfbd1d7ac39bd48cbbf7ac5e,1,32983.93,32983.93,Delivered,2026-05-20T10:59:51.143661,471410.62
45f9a7ae9addd2a61cc3cfb8,799cf18117fc9937600bca6b,75eb3b2ca1f7fef64d3a1550,3,146142.23,438426.69,Delivered,2026-05-20T10:59:51.143661,471410.62
8eee769fdaa6ed40f634bf93,d86ba0bd67cd15ad44f2a053,db9e77aab2a5782fcfdafce9,2,146908.21,293816.42,Delivered,2026-06-23T10:59:51.143723,293816.42
717555dda1aceb7c5d4ed158,b8beec99bfbc59dca5d6c73e,c6f2ee32ffed24dad04fed7e,1,116547.81,116547.81,Processing,2026-05-06T10:59:51.143817,489144.27
717555dda1aceb7c5d4ed158,b8beec99bfbc59dca5d6c73e,cfbac174dda9ee7c92eea793,3,105847.6,317542.8,Processing,2026-05-06T10:59:51.143817,489144.27
717555dda1aceb7c5d4ed158,b8beec99bfbc59dca5d6c73e,e08b01e21b55868dbebb94bd,1,43693.46,43693.46,Processing,2026-05-06T10:59:51.143817,489144.27
717555dda1aceb7c5d4ed158,b8beec99bfbc59dca5d6c73e,ab67be4753abafeb6f8dbeea,1,11360.2,11360.2,Processing,2026-05-06T10:59:51.143817,489144.27
3a7106cdbfa2e013bf6cb807,2977d6df710ef1e1eddb5ed6,bd340fbfaae76ecfc8d7cc51,3,147424.18,442272.54,Delivered,2026-04-03T10:59:51.144006,442272.54
bc44d30ac9bc265dc28d159a,8d81cd9a3daef23928e7eaaa,e08b01e21b55868dbebb94bd,2,43693.46,87386.92,Delivered,2026-05-18T10:59:51.144063,302905.2
bc44d30ac9bc265dc28d159a,8d81cd9a3daef23928e7eaaa,ad4ae88db117daebccdff903,3,36240.88,108722.64,Delivered,2026-05-18T10:59:51.144063,302905.2
bc44d30ac9bc265dc28d159a,8d81cd9a3daef23928e7eaaa,734f5afcaa4ffeb3eebc91f3,1,106795.64,106795.64,Delivered,2026-05-18T10:59:51.144063,302905.2
fcbd0f236c5c5ff7eb8aaa67,54b0dafcbe8e94ca1d56a3ae,ff1ed25d3fc0f226c5cfafc0,1,139352.23,139352.23,Delivered,2026-05-25T10:59:51.144104,281186.04
fcbd0f236c5c5ff7eb8aaa67,54b0dafcbe8e94ca1d56a3ae,cf09c49be8e479caabeefa89,1,89136.79,89136.79,Delivered,2026-05-25T10:59:51.144104,281186.04
fcbd0f236c5c5ff7eb8aaa67,54b0dafcbe8e94ca1d56a3ae,e85c6dad6406b2ca72bd1fad,2,26348.51,52697.02,Delivered,2026-05-25T10:59:51.144104,281186.04
23fcb28d0b63dae0a2c890d2,14eb3bb2b05f045b577e92dc,07143fd39edb65911cff43ab,1,137670.55,137670.55,Shipped,2026-04-24T10:59:51.144143,243518.15
23fcb28d0b63dae0a2c890d2,14eb3bb2b05f045b577e92dc,cfbac174dda9ee7c92eea793,1,105847.6,105847.6,Shipped,2026-04-24T10:59:51.144143,243518.15
2edfdffccdcb0bb56ebd1d5c,70f5e8de97c5d3a78fe3733b,27e0dc0a0c1bcd37a7c1b68f,1,66835.8,66835.8,Pending,2026-04-06T10:59:51.144178,748645.65
2edfdffccdcb0bb56ebd1d5c,70f5e8de97c5d3a78fe3733b,ab011fd9e124af56ebd76a8f,3,54259.34,162778.02,Pending,2026-04-06T10:59:51.144178,748645.65
2edfdffccdcb0bb56ebd1d5c,70f5e8de97c5d3a78fe3733b,6c1dfc011cae928efdebfd0a,3,146796.71,440390.13,Pending,2026-04-06T10:59:51.144178,748645.65
2edfdffccdcb0bb56ebd1d5c,70f5e8de97c5d3a78fe3733b,6dcdac18dad6f28568eadb56,2,39320.85,78641.7,Pending,2026-04-06T10:59:51.144178,748645.65
6b618c79ee9a9a3ee60b5cf9,f39b1f6eed446fcecb8aceba,dfbd1d7ac39bd48cbbf7ac5e,1,32983.93,32983.93,Delivered,2026-04-13T10:59:51.144276,559719.59
6b618c79ee9a9a3ee60b5cf9,f39b1f6eed446fcecb8aceba,ff1ed25d3fc0f226c5cfafc0,1,139352.23,139352.23,Delivered,2026-04-13T10:59:51.144276,559719.59
6b618c79ee9a9a3ee60b5cf9,f39b1f6eed446fcecb8aceba,c92d2bc1e3db0b1d67cd4aa8,3,129127.81,387383.43,Delivered,2026-04-13T10:59:51.144276,559719.59
